id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1518261468042608641,1518213009033900034,2022-04-24 19:11:56 ????????????? ????? (????),2022-04-24,19:11:56,+0300,1240015498634506242,yazyys,bentlwarda,,@Hananmhmd01 @fatimaazahra03 @hamiiddovic Miedo me daría eh ajajajj,es,[],[],[],0,0,0,[],[],https://twitter.com/yazyys/status/1518261468042608641,False,,0,,City,,,,,,"[{'screen_name': 'Hananmhmd01', 'name': 'tnh.M.A🥑', 'id': '1103346865439944708'}, {'screen_name': 'fatimaazahra03', 'name': 'fati', 'id': '1472542804370935813'}, {'screen_name': 'hamiiddovic', 'name': 'Scofield🇵🇸', 'id': '1003411604866727938'}]",,,,
1518261468004708352,1518261468004708352,2022-04-24 19:11:56 ????????????? ????? (????),2022-04-24,19:11:56,+0300,325992776,santanagabriel2,ɢᴀʙʏsᴀɴᴛᴀɴᴀ ×͜×,,Ni publique la música y ya me la compraron 😔 voy a extrañar ese sonido por la calidad que tiene 🤧  https://t.co/hGmwFxoNU5,es,[],[],['https://pbs.twimg.com/media/FRHywTKXIAEbPdg.jpg'],0,0,0,[],[],https://twitter.com/SantanaGabriel2/status/1518261468004708352,False,,1,https://pbs.twimg.com/media/FRHywTKXIAEbPdg.jpg,City,,,,,,[],,,,
1518261467950243842,1518261467950243842,2022-04-24 19:11:56 ????????????? ????? (????),2022-04-24,19:11:56,+0300,552093422,incehernandez,Hernandez.,,I can’t believe they said Thiago &gt; Cesc because he looked sweet against United’s non existent midfield. Bar is LOW,en,[],[],[],0,0,0,[],[],https://twitter.com/InceHernandez/status/1518261467950243842,False,https://twitter.com/michael_grigs26/status/1518260896602234881,0,,City,,,,,,[],,,,
1518261467815940097,1518255796450078720,2022-04-24 19:11:56 ????????????? ????? (????),2022-04-24,19:11:56,+0300,1428070904060420100,akalya19969503,Akalya,,@MuthuganeshMun1 😂😂,und,[],[],[],0,0,0,[],[],https://twitter.com/Akalya19969503/status/1518261467815940097,False,,0,,City,,,,,,"[{'screen_name': 'MuthuganeshMun1', 'name': 'Muthuganesh Muniraj', 'id': '1393887691490553859'}]",,,,
1518261467640131584,1518245848399851520,2022-04-24 19:11:56 ????????????? ????? (????),2022-04-24,19:11:56,+0300,775526491220094976,ssssschmink,{ฉลามร้าย วายป่วง!!} ♥︎,,@JobbyNoo @zpoimy_zpoimy @basvpr_ น้ำเสียงดูเศร้าๆนะคะ🥺🥺,th,[],[],[],0,0,0,[],[],https://twitter.com/SSssschmink/status/1518261467640131584,False,,0,,City,,,,,,"[{'screen_name': 'JobbyNoo', 'name': 'NooJobby', 'id': '1390568686075879426'}, {'screen_name': 'zpoimy_zpoimy', 'name': 'ตั้งใจเขียนดราม่าแต่ออกมาเป็นคอมเมดี้', 'id': '1331680424477614082'}, {'screen_name': 'basvpr_', 'name': 'basvpr_ 王伟明 (wáng wěi míng)', 'id': '1329457800603373570'}]",,,,
1518261467640111104,1518261467640111104,2022-04-24 19:11:56 ????????????? ????? (????),2022-04-24,19:11:56,+0300,1285799042698502144,realtofanojhaaa,sonali sinha🇮🇳,,I am so happy as I found Act II Butter Delite Instant Popcorn with 9% off only on @JioMArt,en,"[{'screen_name': 'jiomart', 'name': 'jiomart', 'id': '1265286709513773057'}]",[],[],0,0,0,[],[],https://twitter.com/Realtofanojhaaa/status/1518261467640111104,False,,0,,City,,,,,,[],,,,
1518261467627147265,1518261467627147265,2022-04-24 19:11:56 ????????????? ????? (????),2022-04-24,19:11:56,+0300,1501915659508146177,madeintann,Madeintan,,Oh gini,in,[],[],[],0,0,0,[],[],https://twitter.com/Madeintann/status/1518261467627147265,False,,0,,City,,,,,,[],,,,
1518261467518500865,1516809001396162565,2022-04-24 19:11:56 ????????????? ????? (????),2022-04-24,19:11:56,+0300,1160539109896495104,wyb200944,พะพะพะพิน,,ขายแล้ว,th,[],[],[],0,0,0,[],[],https://twitter.com/wyb200944/status/1518261467518500865,False,,0,,City,,,,,,[],,,,
1518261467501719554,1518258873152512001,2022-04-24 19:11:56 ????????????? ????? (????),2022-04-24,19:11:56,+0300,1356910165027475456,withtn2,WithTN {S7W},,@PitsOffPercs @KanYwaz  @htoo_wanna  @MinMyatKyawThuq,und,"[{'screen_name': 'htoo_wanna', 'name': 'kyaw wanna htoo', 'id': '1120272543347200000'}, {'screen_name': 'minmyatkyawthuq', 'name': 'immortal', 'id': '1354513551235272704'}]",[],[],0,0,0,[],[],https://twitter.com/WithTN2/status/1518261467501719554,False,,0,,City,,,,,,"[{'screen_name': 'PitsOffPercs', 'name': 'Pits Off Percs', 'id': '1517314582347489282'}]",,,,
1518261467451371520,1518261467451371520,2022-04-24 19:11:56 ????????????? ????? (????),2022-04-24,19:11:56,+0300,1136452913369296898,ayunanfaisal17,MOKONG⚡,,Mas nauna na namn tayo nagising sa Alarm Clock.,tl,[],[],[],0,0,0,[],[],https://twitter.com/Ayunanfaisal17/status/1518261467451371520,False,,0,,City,,,,,,[],,,,
