id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1518268873413431296,1518268873413431296,2022-04-24 19:41:22 ????????????? ????? (????),2022-04-24,19:41:22,+0300,161220831,nilyb41,nilyb,,אני מעריצה את שיקלי. @AmichaiChikli,iw,"[{'screen_name': 'amichaichikli', 'name': 'עמיחי שיקלי - amichai chikli', 'id': '1361639886697230339'}]",[],[],0,0,0,[],[],https://twitter.com/nilyb41/status/1518268873413431296,False,,0,,Tel-Aviv,,,,,,[],,,,
1518268862638305281,1518248797817778176,2022-04-24 19:41:19 ????????????? ????? (????),2022-04-24,19:41:19,+0300,1514705809,shamiramit,Amit Shamir,,"@Gilad_Rozban אתה חרוץ, יודע לקרוא דוחות, בעל משמעת עצמית, מבין אנגלית ויודע לשאול שאלות קשות. מסתכל על חברות קטנות יותר שאין להן אנליזה נרחבת - זה יתרון די גדול. על זה תוסיף סחירות טובה יותר. בסכומים נמוכים הייתי נשאר רק בישראל, אך ארגון שרוצה לגדול חייב לדעת לעבוד גם בחו״ל, לדעתי לפחות",iw,[],[],[],0,0,0,[],[],https://twitter.com/ShamirAmit/status/1518268862638305281,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'Gilad_Rozban', 'name': 'Gilad Rozban', 'id': '767749705'}]",,,,
1518268852689412098,1518261413701160963,2022-04-24 19:41:17 ????????????? ????? (????),2022-04-24,19:41:17,+0300,1446703480878649345,_7as77,حسن الله يوفقه,,@Ra_234r 🐒,und,[],[],[],0,0,0,[],[],https://twitter.com/_7as77/status/1518268852689412098,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'Ra_234r', 'name': 'رههف عسيري 🌹🤍', 'id': '1433920213939011594'}]",,,,
1518268826672062465,1518268826672062465,2022-04-24 19:41:11 ????????????? ????? (????),2022-04-24,19:41:11,+0300,267668297,milesofmusicltd,"Miles of Music, Ltd.",,People's eyes  https://t.co/rDQmuVnBaX via @YouTube  #OdedFriedGaon #OdedMusic,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/2sgC7O-h4nM'],[],0,0,0,"['odedfriedgaon', 'odedmusic']",[],https://twitter.com/MilesOfMusicLtd/status/1518268826672062465,False,,0,,Tel-Aviv,,,,,,[],,,,
1518268821424979968,1516866308863889411,2022-04-24 19:41:09 ????????????? ????? (????),2022-04-24,19:41:09,+0300,1417485257897615374,vfxaiden,Aiden 🇮🇱🇬🇧,,@GabriellaBian12 Thats not terrorism lmfao,en,[],[],[],0,0,0,[],[],https://twitter.com/VfxAiden/status/1518268821424979968,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'GabriellaBian12', 'name': '🇵🇸 Gabry 🇺🇦', 'id': '822025249'}]",,,,
1518268798150787073,1518224338452942848,2022-04-24 19:41:04 ????????????? ????? (????),2022-04-24,19:41:04,+0300,74886782,mensrearocks,Mens Rea,,"@SimiSpolter @boringcompany TBM חופרת 10 מטרים ביממה, כך לפי מסמכי תכנית המטרו אוי ואבוי, יש לזה פיתוח?  https://t.co/qS9xLfxG0j",iw,[],['https://www.youtube.com/watch?v=ZknzQgfDf80'],[],0,0,0,[],[],https://twitter.com/mensrearocks/status/1518268798150787073,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'SimiSpolter', 'name': 'Simi Spolter', 'id': '1231604395332206592'}, {'screen_name': 'boringcompany', 'name': 'The Boring Company', 'id': '859816394556284929'}]",,,,
1518268783202287617,1517890745700659200,2022-04-24 19:41:00 ????????????? ????? (????),2022-04-24,19:41:00,+0300,14874343,omg_dora,Dora K.,,הרצתי את כל פרקים 4-8 במהירות 1.20 שזה לא משהו שחשבתי שאני אעשה אי פעם ומקווה לא לעשות שוב 😳,iw,[],[],[],0,0,0,[],[],https://twitter.com/omg_dora/status/1518268783202287617,False,,0,,Tel-Aviv,,,,,,[],,,,
1518268776223064065,1518268776223064065,2022-04-24 19:40:58 ????????????? ????? (????),2022-04-24,19:40:58,+0300,1439522972830773248,srayahcohen,שריה כהן,,"איזה בנאדם נשמה. אפרופו משואות, זה האיש חברים @YosephHaddad  https://t.co/vMsuHmzvCt",iw,"[{'screen_name': 'yosephhaddad', 'name': 'יוסף חדאד - yoseph haddad', 'id': '1044904762716622849'}]",[],['https://pbs.twimg.com/media/FRH5Z5aWYAAqXQw.jpg'],0,0,2,[],[],https://twitter.com/Srayahcohen/status/1518268776223064065,False,,1,https://pbs.twimg.com/media/FRH5Z5aWYAAqXQw.jpg,Tel-Aviv,,,,,,[],,,,
1518268748418985991,1518261413701160963,2022-04-24 19:40:52 ????????????? ????? (????),2022-04-24,19:40:52,+0300,1446703480878649345,_7as77,حسن الله يوفقه,,@zx71123 🤡,und,[],[],[],0,0,0,[],[],https://twitter.com/_7as77/status/1518268748418985991,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'zx71123', 'name': 'زينب.', 'id': '1340027911236165635'}]",,,,
1518268736322641920,1517856483110707201,2022-04-24 19:40:49 ????????????? ????? (????),2022-04-24,19:40:49,+0300,285823875,tscm21,Thay 🫰🏼 ):),,"@rgjunior123 @efsmayra Mayra não vale a pena explicar, esse povo entra na bolha e só vê imbecilidade. Deixa ele na bolha medíocre e ignorante que não se dá ao trabalho de pesquisar o mínimo.",pt,[],[],[],0,0,0,[],[],https://twitter.com/tscm21/status/1518268736322641920,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'rgjunior123', 'name': 'ARTIFICIAL INTELLIGENCE', 'id': '1495511565457571842'}, {'screen_name': 'efsmayra', 'name': 'ma yra', 'id': '293190250'}]",,,,
1518268723865522176,1518261413701160963,2022-04-24 19:40:46 ????????????? ????? (????),2022-04-24,19:40:46,+0300,1446703480878649345,_7as77,حسن الله يوفقه,,@Ai_i9ii 🦦,und,[],[],[],0,0,0,[],[],https://twitter.com/_7as77/status/1518268723865522176,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'Ai_i9ii', 'name': 'مقيدة|01', 'id': '1299321569748058113'}]",,,,
1518268706001928192,1517927465703907328,2022-04-24 19:40:42 ????????????? ????? (????),2022-04-24,19:40:42,+0300,1355206244382990338,yuval29484733,Graf Potozky,,"@MaozArie לטוס עם אל על זה רק עם כתוב לך פרייר על המצח, אני טס לפחות 3 פעמים בשנה רק עם wezz או Ryanair  אל על מוחרמת אצלי שנים זו החברה הכי גועלית שטסתי איתה אי פעם.",iw,[],[],[],0,0,0,[],[],https://twitter.com/Yuval29484733/status/1518268706001928192,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'MaozArie', 'name': 'arie maoz', 'id': '125970796'}]",,,,
1518268628021489664,1518268628021489664,2022-04-24 19:40:23 ????????????? ????? (????),2022-04-24,19:40:23,+0300,379585239,herrmayer,Nadav Mayer 🟠 ☠️7885☠️,,740-320=420 ברברה סטרייסנד הנצחית חוגגת היום יומולדת 80 עגול. מזל טוב! 💜 אתה יודע על עוד כמה דברים נפלאים שלא ידענו עליהם אחראי בארי גיב? @YtoT01 Barbra Streisand &amp; Barry Gibb - Guilty  https://t.co/KXjaTlt8Cf #השרשרת #שיתוף_פעולה,iw,"[{'screen_name': 'ytot01', 'name': 'yoav', 'id': '62475070'}]",['https://youtu.be/Phh9B1-4EYs'],[],0,0,0,"['השרשרת', 'שיתוף_פעולה']",[],https://twitter.com/HerrMayer/status/1518268628021489664,False,,0,,Tel-Aviv,,,,,,[],,,,
1518268625169358849,1518268468428169216,2022-04-24 19:40:22 ????????????? ????? (????),2022-04-24,19:40:22,+0300,1305073502542802944,isc7o,khalid,,@Themhdiii @ihosmessi هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,ar,[],[],[],0,0,0,[],[],https://twitter.com/isc7o/status/1518268625169358849,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'Themhdiii', 'name': 'مهدي', 'id': '2723788273'}, {'screen_name': 'ihosmessi', 'name': 'H', 'id': '1391239092906741762'}]",,,,
1518268614637506560,1518268614637506560,2022-04-24 19:40:20 ????????????? ????? (????),2022-04-24,19:40:20,+0300,1517575573706616836,ramatdondiamond,Ramat Don Diamonds 🇮🇱,,"0.51ct | Fancy Vivid Blue | Lozenge | VVS2 + GIA Certificate PRICE: €405,700 (Free Worldwide Shipping &amp; 30-Day Returns) Link in bio. - - - - - #diamonds #diamonds #diamondring #highjewelry #diamondjewelry #finejewels #diamondrings #fancydiamond #giadiamond #diamond #diamonds  https://t.co/XNxYyOmven",en,[],[],['https://pbs.twimg.com/media/FRH5OceXMAIgcz-.jpg'],0,0,0,"['diamonds', 'diamonds', 'diamondring', 'highjewelry', 'diamondjewelry', 'finejewels', 'diamondrings', 'fancydiamond', 'giadiamond', 'diamond', 'diamonds']",[],https://twitter.com/ramatdondiamond/status/1518268614637506560,False,,1,https://pbs.twimg.com/media/FRH5OceXMAIgcz-.jpg,Tel-Aviv,,,,,,[],,,,
1518268604516601856,1518268604516601856,2022-04-24 19:40:18 ????????????? ????? (????),2022-04-24,19:40:18,+0300,74676502,avi_atias,avi atias,,כשיהיה 0:0 דקה 75 ונכניס את אוריגי  https://t.co/7yPYM8zOIo,iw,[],[],['https://pbs.twimg.com/tweet_video_thumb/FRH5PlpWYAE5gIm.jpg'],0,0,5,[],[],https://twitter.com/avi_atias/status/1518268604516601856,False,,1,https://pbs.twimg.com/tweet_video_thumb/FRH5PlpWYAE5gIm.jpg,Tel-Aviv,,,,,,[],,,,
1518268588846682113,1518268474107301888,2022-04-24 19:40:14 ????????????? ????? (????),2022-04-24,19:40:14,+0300,1305073502542802944,isc7o,khalid,,@goatapart نسحب على برشلونة,ar,[],[],[],1,0,0,[],[],https://twitter.com/isc7o/status/1518268588846682113,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'goatapart', 'name': 'رام', 'id': '1431183731730096135'}]",,,,
1518268587663925250,1517496491266686977,2022-04-24 19:40:14 ????????????? ????? (????),2022-04-24,19:40:14,+0300,1417485257897615374,vfxaiden,Aiden 🇮🇱🇬🇧,,@AyatZubi @Franck3E @emilykschrader  https://t.co/bDT0pv2RNL,und,[],['https://twitter.com/CIJAinfo/status/1516821078831775749?s=20&t=zPvYGoQ8WrvMNOQdiGLg2A'],[],0,0,0,[],[],https://twitter.com/VfxAiden/status/1518268587663925250,False,https://twitter.com/CIJAinfo/status/1516821078831775749?s=20&t=zPvYGoQ8WrvMNOQdiGLg2A,0,,Tel-Aviv,,,,,,"[{'screen_name': 'AyatZubi', 'name': 'Taya💋', 'id': '3277742546'}, {'screen_name': 'Franck3E', 'name': 'Franck3E', 'id': '2704392432'}, {'screen_name': 'emilykschrader', 'name': 'Emily Schrader - אמילי שריידר', 'id': '477934944'}]",,,,
1518268559465582592,1518266008850472960,2022-04-24 19:40:07 ????????????? ????? (????),2022-04-24,19:40:07,+0300,1396550672670203905,barluvv,BAR,,@HypraSeaPea the difference is that season 4 looks better,en,[],[],[],0,0,0,[],[],https://twitter.com/barluvv/status/1518268559465582592,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'HypraSeaPea', 'name': '🍭Hyper Seap🍭 FORGOTTEN LAND (100%)', 'id': '3150856592'}]",,,,
1518268541102866434,1517042675295432706,2022-04-24 19:40:02 ????????????? ????? (????),2022-04-24,19:40:02,+0300,101562981,zavron,ZVI AVRON,,"@acolevine1 @OscarCardo1234 @hagarsi לפני הרבה יותר מזה הם עדיין לא היו צרפתים. היו שבטים גאלים, היו פראנקים, היו עוד. בסופו של תהליך הפכו לאומה צרפתית. ודאי שאין מועד ספציפי. אבולוציה של אומה או לאום או עם. השמות שפירטתי הם רק מטאפורה מאד מצומצמת למה שמה שמייצג או מדגים את צרפת. הלבנט שכובש אותה לאט ובטוח הוא מגפה.",iw,[],[],[],0,0,0,[],[],https://twitter.com/zavron/status/1518268541102866434,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'acolevine1', 'name': 'אהרון כהן לוין', 'id': '722892646499422208'}, {'screen_name': 'OscarCardo1234', 'name': 'Kerem Or', 'id': '1320117334133116928'}, {'screen_name': 'hagarsi', 'name': 'Hagar Sides \u200f\u200eهاجر سيدس', 'id': '421008296'}]",,,,
1518268537877450760,1518265419576102912,2022-04-24 19:40:02 ????????????? ????? (????),2022-04-24,19:40:02,+0300,1353788184384200704,reem_boaron,ראם,,@TOHEUBOHE נעלם הציוץ.. נשמע מעניין.. תבעה את יוספה ברק על אמירה דומה,iw,[],[],[],0,0,0,[],[],https://twitter.com/reem_boaron/status/1518268537877450760,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'TOHEUBOHE', 'name': 'תוהה ובוהה', 'id': '1378427435256053768'}]",,,,
1518268526406025216,1518264023158038529,2022-04-24 19:39:59 ????????????? ????? (????),2022-04-24,19:39:59,+0300,714159932371767297,hshance,hava shance חוה בצירטמן שאנס,,@who_are_yoooo מהמממנממת,iw,[],[],[],0,0,0,[],[],https://twitter.com/HShance/status/1518268526406025216,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'who_are_yoooo', 'name': 'הצדדים של הפטריה', 'id': '226960795'}]",,,,
1518268525676310528,1518267150716346368,2022-04-24 19:39:59 ????????????? ????? (????),2022-04-24,19:39:59,+0300,810601237,ellakone,Ella Kônè. 🇮🇱🟣🇺🇦,,@kumiiisrael אני יודעת כמה רוע רעל ושנאה יש בהם.,iw,[],[],[],0,0,0,[],[],https://twitter.com/EllaKone/status/1518268525676310528,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'kumiiisrael', 'name': 'קומי ישראל 🇮🇱', 'id': '1059789854899355649'}]",,,,
1518268521989521408,1518268387729846273,2022-04-24 19:39:58 ????????????? ????? (????),2022-04-24,19:39:58,+0300,1116054383635193856,yael_gaon,יעל,,@yosef_sharo יוסף  😂😂😂😂😂,iw,[],[],[],1,0,1,[],[],https://twitter.com/yael_gaon/status/1518268521989521408,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'yosef_sharo', 'name': 'יוסף שרון. חד טיוטטי.', 'id': '77706508'}]",,,,
1518268495557013505,1518261413701160963,2022-04-24 19:39:52 ????????????? ????? (????),2022-04-24,19:39:52,+0300,1446703480878649345,_7as77,حسن الله يوفقه,,@4iivf ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,ar,[],[],[],0,0,0,[],[],https://twitter.com/_7as77/status/1518268495557013505,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': '4iivf', 'name': 'ماجد🇸🇦', 'id': '1447329785022230536'}]",,,,
1518268494818820098,1517496491266686977,2022-04-24 19:39:51 ????????????? ????? (????),2022-04-24,19:39:51,+0300,1417485257897615374,vfxaiden,Aiden 🇮🇱🇬🇧,,@AyatZubi @Franck3E @emilykschrader  https://t.co/Aw2zd0Vam2,und,[],['https://www.jns.org/opinion/if-israel-is-so-terrible-why-do-so-many-arabs-prefer-to-live-under-israeli-rule/'],[],0,0,0,[],[],https://twitter.com/VfxAiden/status/1518268494818820098,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'AyatZubi', 'name': 'Taya💋', 'id': '3277742546'}, {'screen_name': 'Franck3E', 'name': 'Franck3E', 'id': '2704392432'}, {'screen_name': 'emilykschrader', 'name': 'Emily Schrader - אמילי שריידר', 'id': '477934944'}]",,,,
1518268482428841986,1518131630212329473,2022-04-24 19:39:48 ????????????? ????? (????),2022-04-24,19:39:48,+0300,1294701601123446788,dannygefen,דני גפן,,@AyalaHasson גם המוצק הזה ירד באסלה ....,iw,[],[],[],0,0,0,[],[],https://twitter.com/dannygefen/status/1518268482428841986,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'AyalaHasson', 'name': 'Ayala Hasson', 'id': '949981322'}]",,,,
1518268481040494595,1518262517264490496,2022-04-24 19:39:48 ????????????? ????? (????),2022-04-24,19:39:48,+0300,28064679,odaskal,ouriel daskal 🏳️‍🌈,,"@MeiriAdi אני מסתכל על המוסריות של ההחלטה, בלי קשר לפוליטיקה שמן הסתם נמצאת בתוכה. אם מקבלים טניסאים רוסים אז לא רחוק היום שבו יקבלו גם קבוצות רוסיות. כי למה? כי זה לא הוגן לפגוע במוסד רוסי פרטי",iw,[],[],[],0,0,0,[],[],https://twitter.com/odaskal/status/1518268481040494595,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'MeiriAdi', 'name': 'Adi Meiri 🇮🇱 🇳🇴 IL Gøøner', 'id': '64667135'}]",,,,
1518268478909779971,1518268478909779971,2022-04-24 19:39:48 ????????????? ????? (????),2022-04-24,19:39:48,+0300,1478835172657225730,siuudax,dax🇮🇱🇧🇷,,New phone W I reckon,en,[],[],[],1,0,0,[],[],https://twitter.com/SiuuDax/status/1518268478909779971,False,,0,,Tel-Aviv,,,,,,[],,,,
1518268464674263040,1517890745700659200,2022-04-24 19:39:44 ????????????? ????? (????),2022-04-24,19:39:44,+0300,14874343,omg_dora,Dora K.,,@thewhitepele @amihaiShapira אני לא צריכה עד כדי כך הרבה המחשה,iw,[],[],[],1,0,1,[],[],https://twitter.com/omg_dora/status/1518268464674263040,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'thewhitepele', 'name': 'yoav baron', 'id': '47189742'}, {'screen_name': 'amihaiShapira', 'name': 'Amihai Shapira', 'id': '515357582'}]",,,,
1518268456260583424,1518261413701160963,2022-04-24 19:39:42 ????????????? ????? (????),2022-04-24,19:39:42,+0300,1446703480878649345,_7as77,حسن الله يوفقه,,@20S07 🐍,und,[],[],[],0,0,0,[],[],https://twitter.com/_7as77/status/1518268456260583424,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': '20S07', 'name': 'єɪɒαн αℓqαяиi', 'id': '712175869029003265'}]",,,,
1518268444910702593,1518242820242427905,2022-04-24 19:39:39 ????????????? ????? (????),2022-04-24,19:39:39,+0300,351726744,goelpinto,Goel Pinto,,"@mayasel נשבע לך בא לי להכין להם סוטאג׳ עם בולט בלימון, קצת פולים וארטישוק, מרק ירקות אביבי, וכמה סלטים, ולהביא להם לרעננה, או לבלפור, או לכל מקום שמחליפים נשמה בוולט",iw,[],[],[],0,0,1,[],[],https://twitter.com/GoelPinto/status/1518268444910702593,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'mayasel', 'name': 'maya sela מיה סלע', 'id': '205654701'}]",,,,
1518268434370506754,1518207270198423552,2022-04-24 19:39:37 ????????????? ????? (????),2022-04-24,19:39:37,+0300,286210465,noamsha,Noam Shalish,,@_Mintus_Y איך יהלום אם הערוץ לא מתרומם?,iw,[],[],[],0,0,0,[],[],https://twitter.com/noamsha/status/1518268434370506754,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': '_Mintus_Y', 'name': 'Yair Mintus', 'id': '1012636494790524928'}]",,,,
1518268429408559106,1518227140625448960,2022-04-24 19:39:36 ????????????? ????? (????),2022-04-24,19:39:36,+0300,1421943759625932803,_barshosho_,¹⁶V🍁lt,,@faya_momma fb pal,en,[],[],[],0,0,0,[],[],https://twitter.com/_Barshosho_/status/1518268429408559106,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'faya_momma', 'name': 'Anna Mwangala', 'id': '1434108661836693504'}]",,,,
1518268428729081866,1518261413701160963,2022-04-24 19:39:36 ????????????? ????? (????),2022-04-24,19:39:36,+0300,1446703480878649345,_7as77,حسن الله يوفقه,,@Dont_tell2 😈,und,[],[],[],0,0,0,[],[],https://twitter.com/_7as77/status/1518268428729081866,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'Dont_tell2', 'name': '♀', 'id': '1480567565588078594'}]",,,,
1518268426971721731,1518268426971721731,2022-04-24 19:39:35 ????????????? ????? (????),2022-04-24,19:39:35,+0300,29693355,yossierd,Yossi Erdman,,"אז רגע, זה יום טוב להיכנס לתפקיד head of marketing בוולט? שיהיה בהצלחה 💙",iw,[],[],[],0,0,4,[],[],https://twitter.com/yossierd/status/1518268426971721731,False,https://twitter.com/bezalelsm/status/1517990768132210688,0,,Tel-Aviv,,,,,,[],,,,
1518268408546172928,1518230533653868544,2022-04-24 19:39:31 ????????????? ????? (????),2022-04-24,19:39:31,+0300,3939086962,saralegliksberg,sarale gliksberg naive art Contemporary art,,@GaliSilver420 @mossi_raz לא יאומן!!!!!!!!!!!!!!!!!!! מקומם ונגד כל זכויות אדם.,iw,[],[],[],0,0,0,[],[],https://twitter.com/saralegliksberg/status/1518268408546172928,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'GaliSilver420', 'name': 'Gali Silver', 'id': '1494714782305423361'}, {'screen_name': 'mossi_raz', 'name': 'Mossi Raz | מוסי רז | موسي راز 🟣', 'id': '737977051249037312'}]",,,,
1518268406352523266,1518261413701160963,2022-04-24 19:39:30 ????????????? ????? (????),2022-04-24,19:39:30,+0300,1446703480878649345,_7as77,حسن الله يوفقه,,@plii_6 🐒,und,[],[],[],0,0,0,[],[],https://twitter.com/_7as77/status/1518268406352523266,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'plii_6', 'name': 'زينو القردة 🇧🇭.', 'id': '1504016469776117760'}]",,,,
1518268400203706369,1518265814767616002,2022-04-24 19:39:29 ????????????? ????? (????),2022-04-24,19:39:29,+0300,1116054383635193856,yael_gaon,יעל,,@saar_haim 😂😂,und,[],[],[],0,0,0,[],[],https://twitter.com/yael_gaon/status/1518268400203706369,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'saar_haim', 'name': 'סער חיים', 'id': '1527270822'}]",,,,
1518268387205472257,1518261413701160963,2022-04-24 19:39:26 ????????????? ????? (????),2022-04-24,19:39:26,+0300,1446703480878649345,_7as77,حسن الله يوفقه,,@Futun_alshehri 🐍,und,[],[],[],0,0,0,[],[],https://twitter.com/_7as77/status/1518268387205472257,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'Futun_alshehri', 'name': 'فتون الشهري', 'id': '1074525617306120192'}]",,,,
1518268352367669249,1518261413701160963,2022-04-24 19:39:17 ????????????? ????? (????),2022-04-24,19:39:17,+0300,1446703480878649345,_7as77,حسن الله يوفقه,,@z0s_k 🐒,und,[],[],[],0,0,0,[],[],https://twitter.com/_7as77/status/1518268352367669249,False,,0,,Tel-Aviv,,,,,,"[{'screen_name': 'z0s_k', 'name': '𝚈𝙰𝚉𝙴𝙳', 'id': '1355567548243341312'}]",,,,
